4.586434364318847656e+00,1.050162712346036642e-08,3.906250000000000000e-03,1.942650706041604280e-04,4.929443827773488884e+00,2.762932648383648626e+01,1.942273390164173108e-04,9.840451218723711690e+02,3.823024628960992725e-05,2.555147197102804468e-01,2.111258462589525944e-02,9.174932462016444079e-02,-1.066322889267157681e+00,2.067605956852469618e-02,0.000000000000000000e+00
4.680442810058593750e+00,5.259793045553351476e-09,3.906250000000000000e-03,1.800292666302993894e-04,4.495983534880011234e+00,2.168546896773544930e+01,1.799968619272673820e-04,1.345850931063063854e+03,2.648141040017399484e-05,2.498403747836119293e-01,1.922197539172076919e-02,2.943953720499229570e-02,-1.018232627379699107e+00,1.885945932860511043e-02,0.000000000000000000e+00
5.520972251892089844e+00,9.455056293461439054e-09,3.906250000000000000e-03,8.676140714669600129e-05,2.970698749004825778e+00,9.441478101645158105e+00,8.675388025791708202e-05,6.645394934015153012e+02,3.591145089585056618e-05,2.046807301579173788e-01,1.779063009092545986e-02,3.262281527237318457e-01,-1.147994587135226841e+00,1.747965599696676975e-02,0.000000000000000000e+00
4.893174171447753906e+00,5.171702177619863505e-09,3.906250000000000000e-03,1.511427399236708879e-04,4.076731162849688950e+00,1.783952453231190560e+01,1.511198992479867442e-04,1.116263509500750160e+03,1.747972464134499613e-05,1.864045252247240325e-01,1.542016269640536508e-02,4.987340576946095450e-01,-8.891997841084933185e-01,1.518599222558059125e-02,0.000000000000000000e+00
4.840886116027832031e+00,4.142888254676790893e-09,3.906250000000000000e-03,1.536830241093412042e-04,3.955492292870127713e+00,1.650436038191392996e+01,1.536594092665932720e-04,1.368329081783428137e+03,1.862421401942368382e-05,2.150798331688456022e-01,1.391550086081946858e-02,-2.053662870062791281e-03,-1.135530718374717196e+00,1.372451732812551839e-02,0.000000000000000000e+00
4.967483043670654297e+00,4.773698769611200987e-09,3.906250000000000000e-03,1.274068490602076054e-04,3.226139230446345874e+00,1.009465519339128647e+01,1.273906186228801474e-04,1.089535407486408531e+03,1.023787302507461993e-05,1.549734528433600322e-01,4.301185701163263639e-03,-3.119187462999538085e-01,-8.725389662687690340e-01,4.282764734724775479e-03,0.000000000000000000e+00
4.567719936370849609e+00,7.440937643821143865e-09,3.906250000000000000e-03,1.795693970052525401e-04,4.081008873521401625e+00,1.733789087271355100e+01,1.795371576260862412e-04,9.443922440534201996e+02,1.012798513349501920e-05,1.421539190229297034e-01,6.013616817040951662e-03,-6.336092190924608181e-02,-1.164281776979737781e+00,5.977669403787744251e-03,0.000000000000000000e+00
4.537468910217285156e+00,8.592798472761842277e-09,3.906250000000000000e-03,2.057491947198286653e-04,4.738392339574564183e+00,2.331991216066473172e+01,2.057068706968756544e-04,9.119273148792939310e+02,9.300299269008838280e-06,1.347842176621233123e-01,5.697782593486042622e-03,1.169563336677950094e-01,-1.016471724855070979e+00,5.665501795969585253e-03,0.000000000000000000e+00
4.695298194885253906e+00,7.737275709018831549e-09,3.906250000000000000e-03,1.906283141579478979e-04,5.100036546947256610e+00,2.930276138240163419e+01,1.905919819297219320e-04,1.148882501497297653e+03,3.158021083710587729e-05,2.528030260759588366e-01,1.851498029168444776e-02,-6.237194435194050313e-02,-1.125748326749764772e+00,1.817840743626775168e-02,0.000000000000000000e+00
4.831311225891113281e+00,1.568185403755251173e-08,3.906250000000000000e-03,1.451080315746366978e-04,3.501117482853024043e+00,1.195676617538656217e+01,1.450869782888553061e-04,4.084778510225609125e+02,4.105965313902597473e-06,7.109007484897258977e-02,1.589653135861876336e-03,-6.089132595312369417e-03,-1.000503835441164391e+00,1.587130149442783633e-03,0.000000000000000000e+00
4.303222656250000000e+00,1.307819452733838261e-08,3.906249767169356346e-03,2.219891030108556151e-04,4.544934109800551347e+00,2.161333522973571419e+01,2.219398347860224163e-04,8.519227506109170918e+02,1.763316738747962856e-05,1.716295395462286710e-01,8.542776875168115250e-03,9.357157935422914102e-03,-1.029194919945683795e+00,8.470416001229663649e-03,0.000000000000000000e+00
4.618478775024414062e+00,8.793501482529109126e-10,3.906250000000000000e-03,1.764151529641821980e-04,4.141666954646740173e+00,1.805896809229312794e+01,1.763840361475033092e-04,3.214401004114536590e+03,9.135296988204272262e-06,2.293580958521713731e-01,1.563553236895209170e-02,-5.542378636101474160e-02,-1.137530309596780809e+00,1.539482606765685269e-02,0.000000000000000000e+00
4.739226341247558594e+00,3.534857961895454537e-09,3.906250000000000000e-03,1.660873967921361327e-04,4.160579991439028902e+00,1.817069882338987696e+01,1.660598163495397017e-04,1.367928593174625576e+03,1.101582095545251416e-05,1.677076706471293810e-01,1.179547234867388966e-02,4.844149150516235958e-01,-4.875889155498813743e-01,1.165796118981754503e-02,0.000000000000000000e+00
4.397433280944824219e+00,5.276328707282118557e-09,3.906250000000000000e-03,2.016382350120693445e-04,4.154249752960697428e+00,1.736003247038111041e+01,2.015975852307505534e-04,1.242737776938398838e+03,9.096093813034415306e-06,1.530802503463045694e-01,6.074165283396364828e-03,1.116272270385595955e-01,-9.063185734430514451e-01,6.037492555715728848e-03,0.000000000000000000e+00
5.045141696929931641e+00,4.678621490228351831e-09,3.906250000000000000e-03,1.238585828104987741e-04,3.177568172268927071e+00,9.403918666100491208e+00,1.238432437618008919e-04,1.128737308005804152e+03,2.393509022216884762e-05,2.163167842199475444e-01,1.924396278770450913e-02,5.208356221641092798e-01,-2.980082230809415478e-01,1.888062474765217491e-02,0.000000000000000000e+00
4.758427619934082031e+00,2.083228878291265573e-08,3.906250000000000000e-03,1.579650415806099772e-04,4.055359309979041704e+00,1.840469242925538751e+01,1.579400925673102307e-04,6.422561581797431245e+02,6.201159271471574095e-05,2.631700643311800092e-01,2.121643101069282944e-02,3.257837459668387961e-03,-1.143491316048437900e+00,2.077564595165692918e-02,0.000000000000000000e+00
4.990691661834716797e+00,9.915800625037718419e-09,3.906250000000000000e-03,1.309701765421777964e-04,3.308358283164681168e+00,1.056314145990673303e+01,1.309530256012880756e-04,8.317843877084573023e+02,4.477336429477601947e-05,2.511717500787437052e-01,2.390739878713090891e-02,6.342584881036742450e-01,5.407384362984388737e-01,2.334918061481972007e-02,0.000000000000000000e+00
5.086373329162597656e+00,6.197233393123724454e-09,3.906250000000000000e-03,1.389597600791603327e-04,4.238112886968835369e+00,2.014441869467547619e+01,1.389404529471560679e-04,1.115408828515197683e+03,3.750012928194114691e-05,2.696960486518960032e-01,2.191436764917355576e-02,-4.411292002064652606e-02,-1.124629437899608231e+00,2.144442660062184647e-02,0.000000000000000000e+00
4.266000270843505859e+00,1.262150561842645402e-08,3.906250000000000000e-03,2.471427433192729950e-04,5.093319782072735613e+00,2.740566798545583538e+01,2.470816788753271709e-04,9.797421424273334196e+02,2.427903915710568136e-05,2.098393794582242566e-01,1.197917816403019572e-02,-1.133511667749603491e-01,-1.090763287765076361e+00,1.183737612641722059e-02,0.000000000000000000e+00
4.538399219512939453e+00,8.109973137493398099e-09,3.906250000000000000e-03,1.828970271162688732e-04,4.045197577386491439e+00,1.685903085825042425e+01,1.828635819107748972e-04,1.097460929367073277e+03,3.207540379044487437e-05,2.492343803219452536e-01,1.810280854543856038e-02,-7.812562731354574797e-02,-1.169809474944512484e+00,1.778092388459484585e-02,0.000000000000000000e+00
5.167480945587158203e+00,1.466549770512415307e-09,3.906250000000000000e-03,1.237510878127068281e-04,3.594657497049617234e+00,1.341846908009555861e+01,1.237357753759438239e-04,2.166089197372011768e+03,1.838161669995286296e-05,2.632557597118200254e-01,2.124424884252026566e-02,-1.247911130500898441e-02,-1.106029184132885756e+00,2.080231919699759846e-02,0.000000000000000000e+00
4.438025474548339844e+00,1.641354052672738817e-09,3.906250000000000000e-03,2.037102676695212722e-04,4.461995492220474091e+00,2.116531554555037431e+01,2.036687782481783060e-04,2.607530811373685083e+03,1.838388820939153100e-05,2.883182173319494002e-01,2.430804825021093060e-02,-1.152177146374549349e-01,-1.181165422299110590e+00,2.373118935435047927e-02,0.000000000000000000e+00
4.737552642822265625e+00,4.398413189221628272e-09,3.906250000000000000e-03,1.768682850524783134e-04,4.489590655871490199e+00,2.168895373223293177e+01,1.768370081941528227e-04,1.468793030796232870e+03,2.519120084444106063e-05,2.550279193726046612e-01,1.920013596429119215e-02,-9.541258489395502973e-02,-1.145554267075637123e+00,1.883843544244190316e-02,0.000000000000000000e+00
5.045563697814941406e+00,4.484034921148349895e-09,3.906250000000000000e-03,1.404970244038850069e-04,3.953358341447646751e+00,1.631670159317309299e+01,1.404772877630078298e-04,1.321567666454403934e+03,3.280228052077075151e-05,2.745395993167079607e-01,2.244440891995982956e-02,-7.590819587533656487e-02,-1.151714491198255974e+00,2.195171563769271472e-02,0.000000000000000000e+00
5.045526504516601562e+00,2.705456081386614642e-09,3.906250000000000000e-03,1.303596800426021218e-04,3.458665656690942392e+00,1.166728721837569260e+01,1.303426886114511518e-04,1.668042886089012427e+03,3.773062237934109088e-05,3.301794901080565836e-01,3.103757458409790726e-02,-7.356971796611319614e-02,-1.131700845905046382e+00,3.010324293624100367e-02,0.000000000000000000e+00
5.233804702758789062e+00,4.600543945798563072e-09,3.906250000000000000e-03,1.195609002024866641e-04,3.545728167707782763e+00,1.266780655432524938e+01,1.195466071025608201e-04,1.186503019148442490e+03,2.832134973252636129e-05,2.435183411889963734e-01,1.827099442194928675e-02,-6.554495250407595119e-02,-1.179377810024527795e+00,1.794315513457322986e-02,0.000000000000000000e+00
4.566973209381103516e+00,8.476725099626492010e-09,3.906250000000000000e-03,1.925211254274472594e-04,4.330272251072874390e+00,1.928752719025234086e+01,1.924840681780670693e-04,1.097005884017671178e+03,3.182054632628275337e-05,2.483072251882457449e-01,1.805399046665211171e-02,-9.491816016049714477e-02,-1.172890583592867353e+00,1.773382417407609601e-02,0.000000000000000000e+00
3.618683815002441406e+00,2.628678252847294061e-08,3.906250000000000000e-03,3.711979952640831470e-04,6.048753328785821282e+00,3.932217203651600812e+01,3.710602584400257697e-04,8.487086518405391189e+02,3.888371216286248193e-05,2.421688081524147329e-01,1.678866995399217951e-02,-5.309582943020435541e-02,-9.677172209584306017e-01,1.651146442726558750e-02,0.000000000000000000e+00
4.596675395965576172e+00,5.410212278178505585e-09,3.906250000000000000e-03,1.707825285848230124e-04,3.702746652105924685e+00,1.317357766524181528e+01,1.707533668930949489e-04,1.262431209580342966e+03,2.073779001728102647e-05,2.177316821672055924e-01,1.412193756191176819e-02,-1.328974710920988872e-03,-1.135565417690237444e+00,1.392528554885896774e-02,0.000000000000000000e+00
4.505466938018798828e+00,2.118224484704001043e-09,3.906250000000000000e-03,1.903597876662388444e-04,4.082580611420702610e+00,1.667872251520553561e+01,1.903235577142003976e-04,2.277732688325997060e+03,2.594523311164155519e-05,3.168421189058028831e-01,2.894805874881422464e-02,4.190055022379388094e-01,-5.832000886901238523e-01,2.813364435908904948e-02,0.000000000000000000e+00
4.637649536132812500e+00,3.270793857979015229e-09,3.906250000000000000e-03,1.753038377501070499e-04,4.087142586568377034e+00,1.705800490776828937e+01,1.752731117009576067e-04,1.797551377669749627e+03,2.167735061333486989e-05,2.647246140930422653e-01,1.363880676198911748e-02,-1.909013663282405349e-01,-9.425924646814780594e-01,1.345529262593780917e-02,0.000000000000000000e+00
5.006497383117675781e+00,3.575822749013468638e-09,3.906250000000000000e-03,1.342830073554068804e-04,3.755413562253794080e+00,1.519711032757682290e+01,1.342649778504068081e-04,1.244588718455493336e+03,1.011099293411874242e-05,1.588677721238757612e-01,7.844199860832810900e-03,-1.265892344596158958e-02,-1.049679797070555365e+00,7.783147297881876092e-03,0.000000000000000000e+00
4.821741580963134766e+00,8.200007783898399794e-09,3.906250000000000000e-03,1.565523707540705800e-04,4.087887381452286029e+00,1.821009938438478315e+01,1.565278659455549004e-04,1.029185279326856062e+03,3.623462469520838939e-05,2.565955395430500885e-01,1.807811988071364798e-02,-1.177190420896510742e-01,-1.059632957600444625e+00,1.775710481120229556e-02,0.000000000000000000e+00
4.530251026153564453e+00,3.959708561040997665e-09,3.906250000000000000e-03,1.847562380135059357e-04,4.115687589986950279e+00,1.748352682214464693e+01,1.847221094515294482e-04,1.401975458446076800e+03,8.256338994520697242e-06,1.558775479942109410e-01,5.391985055608897008e-03,-1.242483626504112260e-01,-1.069920898470383852e+00,5.363067475926630578e-03,0.000000000000000000e+00
4.803643703460693359e+00,5.212045017799482594e-09,3.906249767169356346e-03,1.589298772159963846e-04,3.773569235692913804e+00,1.386181683089052541e+01,1.589046225238810450e-04,9.541996696187513862e+02,7.045402962043345080e-06,1.185532476676641189e-01,6.552931131426272329e-03,1.339205963165640334e+00,3.793453323750545003e+00,6.510269781898503361e-03,0.000000000000000000e+00
5.015175819396972656e+00,1.091760815086217917e-08,3.906250000000000000e-03,1.311740197706967592e-04,3.637090666497837521e+00,1.412080999051217489e+01,1.311568154039877143e-04,7.336416361386084191e+02,3.277033982420824213e-05,2.035705382055764401e-01,1.928247566894982293e-02,7.101845859035640363e-01,5.814044377800979824e-01,1.891769566262269109e-02,0.000000000000000000e+00
4.603808879852294922e+00,1.335841481875377212e-08,3.906250000000000000e-03,1.852009008871391416e-04,4.487242851784347231e+00,2.215290980104322216e+01,1.851666078644953473e-04,9.299537583632588849e+02,3.885786071104603258e-05,2.571095199443413915e-01,1.005610174764055148e-02,1.999218397832875083e-01,-6.676421361339275329e-01,9.955983365915188621e-03,0.000000000000000000e+00
4.470110893249511719e+00,4.487423765908715723e-09,3.906250000000000000e-03,1.994714402826502919e-04,4.346892160348510892e+00,1.945028474222743142e+01,1.994316593623146616e-04,1.562034636698485201e+03,6.828940634641742077e-05,4.452806841046277886e-01,4.073803457577569037e-02,-9.499356085379413728e-02,-1.006399800595303207e+00,3.914340902548196777e-02,0.000000000000000000e+00
5.027824401855468750e+00,9.066218886744081829e-09,3.906249767169356346e-03,1.249878259841352701e-04,3.282175658745467128e+00,1.099755153703570798e+01,1.249722059798452634e-04,9.205292888494129784e+02,5.803925472541453972e-05,3.028539700436417847e-01,2.377758973237984949e-02,4.481289527499471292e-01,-7.600136816964697672e-02,2.322534696095013285e-02,0.000000000000000000e+00
3.924246311187744141e+00,2.522372888336121832e-08,3.906249767169356346e-03,3.157917235512286425e-04,5.700981210417808143e+00,3.400683916707096444e+01,3.156920306207622318e-04,8.028881753210434908e+02,5.736885056692336859e-05,2.756246085146794034e-01,2.918817827030022530e-02,9.279922975350923808e-01,4.395197723411361501e-01,2.836039014687796733e-02,0.000000000000000000e+00
4.431459426879882812e+00,1.053535747530531808e-08,3.906250000000000000e-03,2.188329381169751287e-04,5.003444762548921787e+00,2.730955645465413895e+01,2.187850607393571067e-04,1.008310531112183980e+03,3.174900299310670897e-05,2.352933502726415882e-01,2.035841145603551131e-02,4.021763229072460866e-01,-4.289476864260279854e-01,1.995221603258445775e-02,0.000000000000000000e+00
5.264413833618164062e+00,1.308167441038676770e-08,3.906250000000000000e-03,1.060881040757521987e-04,3.170187892848975952e+00,1.052829061258319676e+01,1.060768505838360909e-04,4.752448441779849873e+02,1.004752185411541567e-05,1.053406165541142941e-01,4.386585681190920648e-03,2.126146374384558224e-01,-1.085235367856955513e+00,4.367427585879046781e-03,0.000000000000000000e+00
4.738935470581054688e+00,1.416445449820002978e-08,3.906250000000000000e-03,1.588686136528849602e-04,3.860090678229942895e+00,1.547661931723565942e+01,1.588433784255327552e-04,6.302436736669340007e+02,1.474195529859547591e-05,1.386476959355606442e-01,6.929045111468693646e-03,2.693057895285496106e-01,-8.102120753405492870e-01,6.881363831054976288e-03,0.000000000000000000e+00
5.125661373138427734e+00,2.775395913090505928e-09,3.906250000000000000e-03,1.136312785092741251e-04,3.038409045876020453e+00,8.886233788539465550e+00,1.136183679089075582e-04,1.453712243135328208e+03,1.810293196112326122e-05,2.184476269090538381e-01,1.469954369975582861e-02,-1.368054445222428306e-01,-1.179024452634701792e+00,1.448659732925372534e-02,0.000000000000000000e+00
5.643305301666259766e+00,3.288810557222632269e-09,3.906250000000000000e-03,7.605138671351596713e-05,2.463347155866783211e+00,5.599726515329662035e+00,7.604560333995813437e-05,1.175274309328409117e+03,6.006851151147917759e-05,3.473034537704193236e-01,3.952296268874167656e-02,2.115274507087600842e-01,-1.079113356210327890e+00,3.802028825463843464e-02,0.000000000000000000e+00
4.846097469329833984e+00,3.434158735160508513e-09,3.906250000000000000e-03,1.472917501814663410e-04,3.920115050142403135e+00,1.708273554576866005e+01,1.472700585167796561e-04,1.457524946197465852e+03,1.839884620125453691e-05,2.176087151680551057e-01,1.669283070947527939e-02,3.450116039136661983e-01,-7.317051415024296013e-01,1.641875520832247748e-02,0.000000000000000000e+00
5.020517349243164062e+00,2.152257927434675366e-09,3.906250000000000000e-03,1.197285528178326786e-04,2.990987175047918001e+00,8.178316734307319535e+00,1.197142196075473564e-04,1.604870905421299540e+03,1.110734528056835516e-05,1.836852114320553786e-01,1.076687564039850026e-02,1.419052820946504513e-02,-1.172752029468906221e+00,1.065218489038510796e-02,0.000000000000000000e+00
5.211708068847656250e+00,3.188008967924815806e-09,3.906250000000000000e-03,1.078374116332270205e-04,3.163211457083783706e+00,1.068637193322526535e+01,1.078257839797203133e-04,1.357990748755430104e+03,2.246617206184807768e-05,2.328650904568019542e-01,1.640749460899578252e-02,3.519102090072798866e-02,-1.130377684989978926e+00,1.614263442174601604e-02,0.000000000000000000e+00
5.068217277526855469e+00,4.003809728203577833e-09,3.906250000000000000e-03,1.183672429760918021e-04,3.130542812383120932e+00,9.530093926821251671e+00,1.183532338301374054e-04,1.161279022095101027e+03,1.764727819567763758e-05,1.907101557600045239e-01,1.521263065596054412e-02,6.369317018346438708e-01,-5.008734874180098551e-01,1.498467433973038609e-02,0.000000000000000000e+00
5.238012313842773438e+00,4.708716527801470875e-09,3.906250000000000000e-03,1.018250841298140585e-04,2.934673800337890714e+00,9.109317210559572331e+00,1.018147168376781764e-04,1.124924908940995010e+03,2.687856856427613394e-05,2.339933392706419479e-01,1.306174566464293058e-02,3.896291741955394683e-02,-1.005630294811544312e+00,1.289333618660470915e-02,0.000000000000000000e+00
5.413777828216552734e+00,2.036379065373239428e-09,3.906250000000000000e-03,9.065838821697980165e-05,2.681554542764815086e+00,6.515661853393135416e+00,9.065017001863573398e-05,1.719732820940422926e+03,3.600740024942890587e-05,3.280001568469504969e-01,2.380690061854192838e-02,6.892082015564468533e-02,-1.117801376402497215e+00,2.325331134626928975e-02,0.000000000000000000e+00
5.308409214019775391e+00,3.698349182457150164e-09,3.906250000000000000e-03,9.848909394349902868e-05,2.797926226923130866e+00,7.245158558305142549e+00,9.847939479712408684e-05,1.208195138949511829e+03,8.953446337086809741e-05,4.501238493825806541e-01,4.862222443566371205e-02,-7.834549549358676979e-02,-1.051386630002528522e+00,4.636772261986987775e-02,0.000000000000000000e+00
5.412628173828125000e+00,1.537095783987751929e-09,3.906250000000000000e-03,9.045506885740906000e-05,2.683197044562104505e+00,6.524640257891759276e+00,9.044688747794626948e-05,1.966484740872184830e+03,1.765084436043025000e-05,2.522549337768492661e-01,1.043039132160271040e-02,-1.631011410993790933e-01,-1.089666876362610948e+00,1.032272129895073220e-02,0.000000000000000000e+00
5.224676609039306641e+00,9.958381896879586748e-10,3.906250000000000000e-03,1.068621349986642599e-04,2.950949369718987469e+00,8.153137883291529775e+00,1.068507167029109084e-04,2.513924478646437365e+03,2.098892641965511405e-05,3.009341225930553532e-01,2.703960858847555271e-02,6.966491932697675693e-02,-1.097007025837284377e+00,2.632771741455797176e-02,0.000000000000000000e+00
5.228522777557373047e+00,2.256875131223523567e-09,3.906250000000000000e-03,1.138585212174803019e-04,3.275380702898345930e+00,1.065832489527689475e+01,1.138455589304587789e-04,1.652526470577827240e+03,1.784060482381584281e-05,2.289948484515690053e-01,1.583735404338617106e-02,1.397832292345565219e-01,-9.970141008354387324e-01,1.559044268292364421e-02,0.000000000000000000e+00
5.193015575408935547e+00,1.481957889737373080e-09,3.906250000000000000e-03,1.047966870828531682e-04,2.850134014978465302e+00,7.827603293079953062e+00,1.047857058880108383e-04,2.006572284442233240e+03,2.446315341234607207e-05,2.902039128381375677e-01,2.718688961325866141e-02,3.837068525765179039e-02,-1.140807394978212930e+00,2.646732536032925243e-02,0.000000000000000000e+00
5.164779186248779297e+00,2.446102431719054948e-09,3.906250000000000000e-03,1.085063631762750447e-04,3.020600726556187166e+00,9.219855830860272050e+00,1.084945908228496236e-04,1.504683137472798535e+03,1.603719211803878898e-05,2.094472164253663726e-01,1.384971796448734339e-02,3.952928878091505754e-02,-1.168293955739258427e+00,1.366052356585312211e-02,0.000000000000000000e+00
4.992774009704589844e+00,4.536200748361807200e-09,3.906250000000000000e-03,1.383188209729269147e-04,3.877675540984557134e+00,1.604801737955115470e+01,1.382996915226808454e-04,1.296653722287119763e+03,4.435992087536810006e-05,3.147071646468432293e-01,3.155500757702838638e-02,-4.195510422486650737e-02,-1.134478098432134763e+00,3.058974785178580902e-02,0.000000000000000000e+00
4.454087257385253906e+00,3.010877769327180431e-09,3.906250000000000000e-03,1.975787017727270722e-04,4.276053187693213964e+00,1.883370338314982462e+01,1.975396721407562950e-04,1.881100162328466013e+03,1.847415799227119216e-05,2.475666932852125246e-01,1.729980047494715512e-02,3.657129149960199055e-02,-1.100950662115540268e+00,1.700560686915542075e-02,0.000000000000000000e+00
5.851747989654541016e+00,7.730595052990452132e-10,3.906250000000000000e-03,6.362445128615945578e-05,2.228720653947304786e+00,4.225415703466733675e+00,6.362040347285269348e-05,2.268188941767135475e+03,3.122903928519582599e-05,3.507626699673104809e-01,3.657716914403944669e-02,-2.173489851449322482e-02,-1.144395237090580997e+00,3.528648925795208058e-02,0.000000000000000000e+00
4.892768859863281250e+00,1.612403544015705847e-09,3.906250000000000000e-03,1.423914945917204022e-04,3.686716545442628057e+00,1.427321189243681943e+01,1.423712221405581957e-04,2.171419823395558524e+03,2.213607978507931993e-05,2.858197857698157041e-01,2.905385722724848283e-02,1.558253691299606447e-01,-1.120138185918113205e+00,2.823356330982829121e-02,0.000000000000000000e+00
5.072536468505859375e+00,5.193404817305236065e-09,3.906250000000000000e-03,1.208266912726685405e-04,3.155617394792691766e+00,9.299459898464718322e+00,1.208120939470980204e-04,1.147361051267545918e+03,4.458039654577945895e-05,2.963611140301219415e-01,2.763331714439386938e-02,2.830156721115878113e-02,-1.106211282457302936e+00,2.689025032896152911e-02,0.000000000000000000e+00
4.728452682495117188e+00,2.354891837086370288e-09,3.906250000000000000e-03,1.661643036641180515e-04,4.195245047831434704e+00,1.915500265065938734e+01,1.661366976754008462e-04,1.969450272694848763e+03,3.647927022755397772e-05,3.538945108980307563e-01,3.676311423681083435e-02,-2.775238088012322787e-02,-1.029759153314090847e+00,3.545951214118292505e-02,0.000000000000000000e+00
5.195517063140869141e+00,5.105442735242604613e-10,3.906250000000000000e-03,1.054227905115112662e-04,2.898971051217279271e+00,8.143921900982837414e+00,1.054116777182700915e-04,3.403134025126822962e+03,1.152070033613004246e-05,2.612533039493351583e-01,2.136623909031191287e-02,-3.664472414137679573e-02,-1.177550432711347517e+00,2.091927290385275917e-02,0.000000000000000000e+00
5.359395980834960938e+00,1.475179089993616799e-09,3.906250000000000000e-03,1.002404169412329793e-04,3.355326262940832471e+00,1.278440022404494769e+01,1.002303698072193328e-04,1.966049112751496068e+03,2.099949924163812875e-05,2.669947696055455233e-01,2.272855110809553908e-02,1.118294887646104907e-01,-9.729215176446079916e-01,2.222344441589096942e-02,0.000000000000000000e+00
5.213587760925292969e+00,5.116004508920468652e-09,3.906250000000000000e-03,1.092442980734631419e-04,3.177884309147756881e+00,1.034641178194937083e+01,1.092323650604409835e-04,1.064985869423223676e+03,4.401067341378239956e-05,2.802328431372548834e-01,3.132019446801156265e-02,4.290855189810986459e-01,-5.159324570465093629e-01,3.036903052612816012e-02,0.000000000000000000e+00
4.941481113433837891e+00,1.657958881295940046e-09,3.906250000000000000e-03,1.387201191391795874e-04,3.643074309645598863e+00,1.365452935537556201e+01,1.387008785367349617e-04,2.123600058498218459e+03,2.440867810804568511e-05,2.967836906783241080e-01,3.093615540218360230e-02,1.545956042554301191e-01,-1.073505469846941729e+00,3.000782855473238531e-02,0.000000000000000000e+00
