3.973041652856038053e-01,1.348397564563658513e+01,3.596000000000000000e+03,3.059568419766539904e+01,3.685595938879853861e+01,2.290365799264592965e+02,4.202807502259915395e+00,0.000000000000000000e+00
2.951266269801230968e-01,3.262550731586043185e+01,2.925000000000000000e+03,2.419950886049239003e+01,3.608892848234177109e+01,2.167939392393399771e+02,9.407932434838045310e+00,0.000000000000000000e+00
6.209785522788203727e-01,2.705720886703948835e+00,1.853000000000000000e+03,1.315788328278488706e+01,4.086327412934181780e+01,1.958233764908628416e+02,2.152003705217229879e+01,0.000000000000000000e+00
5.553981297818079144e-01,9.298754925368045710e-01,1.960000000000000000e+03,1.614753219443853638e+01,3.433362634519175316e+01,1.827523086789973661e+02,1.641469877190287718e+01,0.000000000000000000e+00
8.454106280193236511e-01,3.051738348755132169e+00,3.500000000000000000e+03,2.730796115285811254e+01,4.259716350494213799e+01,2.440660171779821042e+02,1.533640214807344648e+01,0.000000000000000000e+00
4.956413449564134321e-01,1.260418696472757638e+01,1.990000000000000000e+03,1.649722044982804903e+01,3.732609970882560901e+01,2.006518036156090261e+02,2.400665692334086998e+01,0.000000000000000000e+00
5.722759912581953934e-01,2.523513152748704691e+00,1.833000000000000000e+03,1.579795371641115587e+01,3.814568937214348665e+01,1.977584053334072394e+02,2.327918826512247108e+01,0.000000000000000000e+00
4.998952001676797430e-01,4.964955044327829192e+00,2.385000000000000000e+03,2.234823315166567781e+01,3.257839959833891896e+01,1.974446968344225013e+02,7.711149021584851937e+00,0.000000000000000000e+00
3.953309389430477161e-01,2.126890263108258594e+01,1.541000000000000000e+03,1.690417664526466623e+01,3.624322605187668245e+01,1.729949493661166571e+02,2.095818180482351778e+01,0.000000000000000000e+00
3.699687174139729140e-01,1.587424868067187056e+01,1.774000000000000000e+03,1.828679439070313606e+01,3.693386446087886554e+01,1.823675323681471241e+02,1.747393396923980191e+01,0.000000000000000000e+00
4.772318339100345974e-01,1.406972479595099834e+01,3.448000000000000000e+03,2.563440324577261720e+01,4.313731524091168978e+01,2.845990257669732273e+02,1.613126395767888255e+01,0.000000000000000000e+00
6.485040136219898388e-01,3.050860989111374710e+00,2.666000000000000000e+03,2.403376092173606793e+01,3.570659251194883410e+01,2.092375900532359481e+02,8.341337701298677132e+00,0.000000000000000000e+00
4.365437672435414918e-01,7.827057155638483366e+00,3.481000000000000000e+03,2.533170153199801788e+01,4.487051385961507322e+01,2.376518036156090261e+02,1.859017575555157009e+01,0.000000000000000000e+00
4.563781321184510187e-01,1.386448225721673033e+01,4.007000000000000000e+03,2.690205656802012868e+01,4.348203027169127921e+01,2.442081528017130836e+02,1.541154966680389293e+01,0.000000000000000000e+00
4.545980335454019583e-01,9.775344849687098048e+00,3.144000000000000000e+03,2.020955518156966590e+01,4.682720157835411356e+01,2.430365799264592681e+02,2.439435124314100989e+01,0.000000000000000000e+00
3.467789773401352416e-01,8.675429102100132184e+00,2.923000000000000000e+03,2.397798352769835262e+01,3.863437487840057116e+01,2.298650070512054526e+02,1.297416008165436807e+01,0.000000000000000000e+00
4.279898218829516487e-01,6.751909614697058082e+00,2.523000000000000000e+03,2.189093802632307373e+01,3.502910189263182872e+01,2.052731239591686574e+02,1.176916845385169097e+01,0.000000000000000000e+00
6.611705019025185814e-01,5.524367824619611511e+00,3.649000000000000000e+03,2.077474201470657889e+01,4.710718367966021702e+01,2.871076477383247720e+02,2.178247970091406671e+01,0.000000000000000000e+00
6.121291448516579248e-01,1.287496817904817847e+00,2.806000000000000000e+03,2.119258964193493355e+01,3.648732258180901056e+01,2.745279579551076949e+02,9.271784045732594848e+00,0.000000000000000000e+00
6.022678340749246795e-01,1.078817145695433410e+01,4.196000000000000000e+03,2.581355411481813178e+01,4.940104277183092307e+01,2.556223663640861616e+02,2.177583272286965155e+01,0.000000000000000000e+00
8.409125018760318371e-01,3.739445848413267548e+00,5.603000000000000000e+03,3.203195601564190298e+01,5.599411778671699125e+01,3.367705986422270144e+02,2.376845415335260725e+01,0.000000000000000000e+00
6.849829962412743445e-01,5.813893084043282755e+00,3.827000000000000000e+03,2.916757675107111680e+01,4.084603648238495310e+01,2.393797256769668707e+02,1.025783580432106135e+01,0.000000000000000000e+00
6.679378116749780103e-01,2.493454911437140709e+00,4.554000000000000000e+03,3.129056255944813358e+01,4.272563200557433305e+01,2.596223663640861901e+02,7.716198353775794772e+00,0.000000000000000000e+00
5.156160458452722084e-01,4.965433665170508881e+00,3.599000000000000000e+03,2.669197343597068794e+01,4.227499562741623862e+01,2.386223663640861901e+02,1.155310481171875381e+01,0.000000000000000000e+00
7.896995708154506133e-01,2.612379427025235845e+00,2.944000000000000000e+03,2.266564616417187139e+01,4.023184163392014767e+01,2.172314933988260464e+02,1.665379103114365478e+01,0.000000000000000000e+00
5.660678642714570552e-01,1.908072903616041316e+01,4.254000000000000000e+03,2.942118163949087162e+01,4.784331213247892833e+01,2.643502884254440346e+02,1.905394782286268196e+01,0.000000000000000000e+00
7.234253361641896918e-01,6.498950183586534202e+00,5.111000000000000000e+03,2.758670390107146986e+01,6.337690264416468011e+01,3.165218613006978217e+02,3.725445775799597925e+01,0.000000000000000000e+00
6.997202797202797253e-01,3.196399322233182350e+00,5.003000000000000000e+03,3.460586167460176910e+01,4.600694315370244425e+01,2.769360748630709281e+02,1.094553073690653378e+01,0.000000000000000000e+00
7.293720078851028132e-01,2.307592275090121436e+00,2.590000000000000000e+03,2.409693092847578200e+01,3.304758934102174095e+01,1.960660171779821326e+02,7.049280638484511030e+00,0.000000000000000000e+00
7.707393266227005046e-01,1.328406320839738752e+00,4.441000000000000000e+03,3.218374903071109827e+01,4.471903537354150160e+01,2.700721138323920059e+02,8.115469487390029713e+00,0.000000000000000000e+00
7.494941709220541703e-01,1.189085061255062525e+00,7.779000000000000000e+03,4.357658470047415022e+01,5.614585324617907247e+01,3.542619766708754696e+02,6.991402699408766352e+00,0.000000000000000000e+00
6.696081364044271789e-01,1.004748310588913007e+01,4.477000000000000000e+03,3.044866265330346167e+01,4.481698064651298807e+01,2.794924240491749856e+02,1.089994378781671003e+01,0.000000000000000000e+00
7.186870141088396169e-01,2.223907041019891118e+00,2.496000000000000000e+03,2.107329730016087055e+01,3.716861449111526383e+01,2.064802307403552390e+02,1.510776238212566369e+01,0.000000000000000000e+00
7.423873325213155017e-01,2.145253441703582897e+00,4.876000000000000000e+03,3.391613034549175154e+01,4.727599875623906200e+01,2.815634918610404611e+02,1.338630552751139646e+01,0.000000000000000000e+00
6.790713554114031769e-01,4.832337223730326592e+00,3.978000000000000000e+03,2.510847390891478881e+01,4.934562305640695001e+01,2.577645019878171411e+02,2.324554161546078035e+01,0.000000000000000000e+00
7.108262108262107803e-01,4.959354421948527047e+00,3.992000000000000000e+03,2.635251231003568151e+01,4.668152015399945753e+01,2.535218613006978217e+02,1.913320198577113729e+01,0.000000000000000000e+00
6.783762685402029424e-01,1.821703626693496725e+00,2.607000000000000000e+03,1.691053390738701268e+01,4.442943389073791849e+01,2.190365799264592965e+02,2.970757145047139147e+01,0.000000000000000000e+00
6.428690021583928216e-01,5.971573156788308800e+00,3.872000000000000000e+03,2.415245203506779603e+01,4.712166126069206484e+01,2.701492782986673546e+02,2.301705481580115986e+01,0.000000000000000000e+00
6.001677852348993314e-01,5.310376389826203969e+00,3.577000000000000000e+03,2.517576915709530283e+01,4.256734644803489687e+01,2.389360748630709281e+02,1.638281457643067540e+01,0.000000000000000000e+00
7.014795474325500324e-01,5.318855928887119333e+00,3.224000000000000000e+03,2.721396180440421020e+01,3.743331327705340783e+01,2.245218613006978501e+02,8.020538153279900939e+00,0.000000000000000000e+00
6.984841307437233970e-01,4.102708229998762945e+00,2.949000000000000000e+03,2.758039812576431871e+01,3.407978135833852207e+01,2.053380951166242880e+02,5.843009215847828841e+00,0.000000000000000000e+00
5.995470843555388285e-01,1.160943143927922527e+01,3.177000000000000000e+03,2.186262575212891690e+01,4.472697816763805889e+01,2.286518036156090261e+02,2.041094454183534168e+01,0.000000000000000000e+00
5.357410460062940194e-01,1.285429558290168295e+01,3.575000000000000000e+03,2.352823305513729935e+01,4.385021695408851627e+01,2.491787155501902191e+02,1.640168389898842349e+01,0.000000000000000000e+00
5.161176677822794101e-01,7.153018572589799007e+00,2.930000000000000000e+03,2.139179024281377650e+01,4.434674673259853250e+01,2.208944443027283171e+02,1.854554569849121748e+01,0.000000000000000000e+00
6.610993657505285226e-01,1.950414737072717619e+00,3.127000000000000000e+03,1.979560503382042924e+01,4.442051616356302901e+01,2.369655121145938210e+02,2.175431886028210471e+01,0.000000000000000000e+00
6.104908363176743125e-01,7.859127560048396077e+00,2.898000000000000000e+03,2.141996154109544293e+01,3.709338164985594943e+01,2.143086578651014236e+02,1.129059314536001324e+01,0.000000000000000000e+00
6.558487874465049883e-01,9.897768275014088957e+00,1.839000000000000000e+03,1.362095179793607613e+01,4.240615954119650155e+01,1.968172798364529399e+02,3.407319309098191695e+01,0.000000000000000000e+00
4.751830756712774884e-01,2.567110379253470853e+00,2.336000000000000000e+03,2.105737807793951077e+01,3.648522623146419619e+01,1.855807358037435506e+02,1.510491197927488116e+01,0.000000000000000000e+00
6.584948688711516063e-01,3.750968985186534432e+00,1.155000000000000000e+03,1.580428792924825032e+01,2.266913766919394035e+01,1.282253967444161731e+02,4.929875736978210909e+00,0.000000000000000000e+00
2.653147444021968782e-01,6.761671596271840556e+00,1.256000000000000000e+03,1.411727180098780998e+01,2.806724591119106194e+01,1.422253967444161731e+02,1.435165310978680964e+01,0.000000000000000000e+00
4.633604737231680204e-01,5.841693254150584380e+00,1.252000000000000000e+03,1.386389903453174099e+01,2.696133837047467097e+01,1.412964645562816770e+02,1.169750732993609432e+01,0.000000000000000000e+00
3.331547937868237774e-01,2.953026937626837434e+00,1.244000000000000000e+03,1.276655276477429801e+01,2.757971751212874523e+01,1.440243866176395215e+02,1.487338101045534700e+01,0.000000000000000000e+00
7.958887545344619507e-01,8.660747282456126017e-01,3.291000000000000000e+03,1.951555999406874520e+01,5.669536200399072357e+01,2.546995308303615388e+02,3.983882616097183416e+01,0.000000000000000000e+00
7.338129496402877594e-01,1.501563614162939375e+00,2.244000000000000000e+03,2.242105909864959301e+01,3.143497328285942771e+01,1.822670273047587841e+02,8.941599079473512290e+00,0.000000000000000000e+00
5.294427843206187534e-01,7.955763036282556655e+00,3.012000000000000000e+03,2.698406474582335690e+01,3.578718697431817475e+01,2.069949493661166571e+02,9.135995310547201598e+00,0.000000000000000000e+00
5.233687062542334845e-01,3.568411291159437226e+00,2.318000000000000000e+03,1.765960801088607113e+01,4.382059839810345636e+01,2.038233764908628416e+02,2.716582483062107656e+01,0.000000000000000000e+00
2.305835581428368475e-01,3.674592712040266207e+01,3.248000000000000000e+03,1.984055062284079440e+01,4.549391271739226283e+01,2.307939392393399771e+02,2.351027990056667250e+01,0.000000000000000000e+00
6.851494696239150972e-01,6.800977460588232049e+00,2.842000000000000000e+03,2.132496147283555388e+01,4.061592481356456830e+01,2.144091629284897635e+02,2.080242059415453326e+01,0.000000000000000000e+00
7.136428233064898707e-01,1.653765958627640531e+00,3.013000000000000000e+03,1.764792957145688490e+01,5.201137285610548133e+01,2.429949493661166571e+02,3.424968129150182961e+01,0.000000000000000000e+00
6.619874399704469559e-01,2.041485093648959470e+00,1.792000000000000000e+03,2.190288579105421718e+01,2.635503687107959081e+01,1.575391052434009680e+02,4.098639348024988749e+00,0.000000000000000000e+00
7.633704431346867159e-01,1.624083127262724746e+00,3.497000000000000000e+03,1.943264964690565932e+01,4.883235305042363450e+01,2.476639969244287727e+02,2.699580009651953105e+01,0.000000000000000000e+00
8.589503280224929371e-01,1.627028377881441390e+00,3.666000000000000000e+03,2.841581805102322633e+01,4.078316534761452772e+01,2.434863273947651123e+02,1.219654610437376618e+01,0.000000000000000000e+00
7.232017912118667846e-01,2.063461734833607952e+00,2.584000000000000000e+03,1.766992437829490825e+01,4.951467262496623079e+01,2.262375900532359481e+02,2.974978027060902264e+01,0.000000000000000000e+00
5.070422535211267512e-01,2.744898111232098703e+00,2.160000000000000000e+03,1.509836115191294326e+01,4.090609560471082062e+01,1.992792206135785307e+02,2.731355285794186472e+01,0.000000000000000000e+00
7.553994275305750961e-01,2.525748702018247194e+00,2.903000000000000000e+03,2.226645401118672751e+01,3.806025196908864672e+01,2.203797256769669275e+02,1.335199976184925674e+01,0.000000000000000000e+00
7.414854329093146790e-01,4.190571813724869976e+00,1.807000000000000000e+03,1.187345033039176734e+01,3.604770506966057297e+01,1.868944443027283171e+02,2.286471441284141548e+01,0.000000000000000000e+00
7.994791666666666297e-01,3.704276032947766417e+00,3.377000000000000000e+03,2.566571990032829476e+01,4.127814115911718318e+01,2.227939392393400055e+02,1.405179090748379167e+01,0.000000000000000000e+00
8.809144072301966499e-01,2.128649348949862130e+00,3.314000000000000000e+03,2.388164719282584869e+01,3.742846873111400186e+01,2.346518036156090545e+02,9.112786555652093057e+00,0.000000000000000000e+00
5.431729219433570899e-01,7.243840808427471245e+00,2.359000000000000000e+03,1.750959674603326022e+01,3.969377976473337810e+01,2.101665222413704441e+02,2.008172632287744364e+01,0.000000000000000000e+00
7.629575933309169500e-01,1.647292268485176736e+00,2.105000000000000000e+03,2.208061734165897860e+01,3.131155568908955544e+01,1.768822509939085705e+02,1.014087577827277187e+01,0.000000000000000000e+00
7.329295154185021532e-01,5.999773221070221041e+00,2.662000000000000000e+03,2.051617359390635897e+01,4.507777490799441722e+01,2.225096679918780751e+02,2.336607050507105043e+01,0.000000000000000000e+00
6.027545233594382434e-01,8.701235096490249177e+00,2.232000000000000000e+03,2.056319039483180688e+01,3.477689768846806118e+01,1.897817459305202021e+02,1.565455991878093300e+01,0.000000000000000000e+00
4.465334900117508554e-01,7.331024555008271548e+00,1.520000000000000000e+03,1.101989237910658304e+01,3.713720827651705747e+01,2.048589103967955793e+02,2.610047689691305806e+01,0.000000000000000000e+00
5.196621031168074945e-01,3.250111972641812841e+00,1.784000000000000000e+03,1.738722037751905347e+01,3.425771762989731428e+01,1.807523086789973945e+02,1.623070188154786564e+01,0.000000000000000000e+00
6.116999592335915503e-01,5.116589832038511254e+00,3.001000000000000000e+03,2.327839098628943049e+01,3.970133141555173495e+01,2.260365799264592681e+02,1.336561240599646538e+01,0.000000000000000000e+00
5.530603258476441964e-01,5.172002387730534778e+00,1.256000000000000000e+03,1.426172315511757027e+01,2.773143710533086903e+01,1.446101730552664151e+02,1.410933226501327908e+01,0.000000000000000000e+00
4.407491120439134824e-01,2.333965480770734402e+00,1.365000000000000000e+03,1.393469323339636112e+01,2.664868162377679539e+01,1.650954544295049971e+02,9.506711849147009730e+00,0.000000000000000000e+00
5.994832041343669538e-01,5.585550466990903296e+00,1.624000000000000000e+03,1.538105474081081958e+01,2.673244551045368667e+01,1.665096679918780467e+02,6.882140011078078601e+00,0.000000000000000000e+00
5.819531696173615432e-01,2.557718217921054027e+00,2.038000000000000000e+03,2.067053384859041643e+01,2.907351039825057626e+01,1.777817459305202306e+02,6.549339535545627200e+00,0.000000000000000000e+00
7.482973053005625985e-01,3.613911912625238809e+00,2.527000000000000000e+03,1.749472377493428965e+01,4.353335745343122198e+01,2.282792206135785307e+02,2.303307497266411730e+01,0.000000000000000000e+00
5.652951699463327762e-01,2.994478179740867496e+00,1.580000000000000000e+03,1.433866933544281608e+01,4.005976510269775304e+01,1.816101730552664151e+02,2.864611450731786135e+01,0.000000000000000000e+00
6.572646769432600733e-01,2.266799830104363256e+00,2.004000000000000000e+03,2.082794901557466716e+01,2.981130053915957845e+01,1.714386001800125996e+02,8.622349883171857243e+00,0.000000000000000000e+00
6.384964009597440260e-01,6.582674246386895689e+00,2.395000000000000000e+03,1.901437761329404452e+01,3.528675848371682378e+01,2.384863273947650839e+02,1.074823847480686823e+01,0.000000000000000000e+00
4.933388842631140636e-01,6.568679669145334188e+00,1.185000000000000000e+03,1.488234541886966689e+01,2.500487350172835477e+01,1.338822509939085421e+02,1.019766789521521844e+01,0.000000000000000000e+00
6.721170395869191516e-01,4.814609492615810282e+00,3.124000000000000000e+03,1.998213873386154660e+01,4.281442047691006536e+01,3.195634918610404611e+02,2.157810330235363239e+01,0.000000000000000000e+00
6.854374017810371811e-01,1.479003759058645118e+00,2.617000000000000000e+03,2.037382319199632263e+01,3.885167959974991447e+01,2.285512985522206861e+02,1.804532015250568122e+01,0.000000000000000000e+00
8.880650562066491061e-01,2.866536375172981987e+00,3.713000000000000000e+03,2.509673629535655692e+01,4.761586065229375464e+01,2.788355697996825597e+02,2.243136489167387992e+01,0.000000000000000000e+00
7.071049840933192332e-01,8.454657296898796304e+00,3.334000000000000000e+03,2.388900060556432692e+01,4.044253413288070931e+01,2.391370849898476081e+02,1.359291252892786872e+01,0.000000000000000000e+00
5.276492082825822161e-01,4.044761158681110302e+00,2.166000000000000000e+03,1.855225379785176543e+01,3.768867670561230909e+01,1.933736290225570258e+02,1.774867796272170040e+01,0.000000000000000000e+00
6.455660903513664728e-01,1.141676387377392077e+00,2.315000000000000000e+03,1.616143687752928670e+01,4.673220698165419407e+01,2.215218613006978501e+02,3.754002767758049686e+01,0.000000000000000000e+00
7.182021039209435243e-01,2.466731080692259770e+00,2.253000000000000000e+03,1.873761547453075949e+01,3.529877750091153388e+01,1.890538238691623860e+02,1.459484276488669252e+01,0.000000000000000000e+00
7.317725752508361658e-01,3.937132707604265480e+00,2.188000000000000000e+03,1.156996784746167783e+01,4.491187172457662058e+01,2.663502884254440346e+02,2.521886583370402946e+01,0.000000000000000000e+00
7.111236165822547584e-01,8.269933475097369424e+00,3.791000000000000000e+03,3.015133944360934137e+01,4.162838669866065544e+01,2.438650070512054526e+02,7.009749423604986873e+00,0.000000000000000000e+00
7.063861022755076879e-01,4.986423544649184691e+00,2.887000000000000000e+03,1.950290183412094080e+01,4.320890963700945520e+01,2.208944443027283171e+02,2.213599955523908136e+01,0.000000000000000000e+00
6.241853729181752186e-01,2.842203226653881032e+00,1.724000000000000000e+03,1.630383619105364446e+01,3.495918392786106210e+01,1.934802307403552390e+02,2.092753229038901708e+01,0.000000000000000000e+00
5.828080229226361153e-01,5.387283458869820407e+00,2.034000000000000000e+03,1.877918376563739855e+01,3.485126318031330328e+01,2.098233764908628416e+02,1.631141512726053833e+01,0.000000000000000000e+00
5.814922884535222991e-01,1.177471841624982085e+00,1.395000000000000000e+03,1.213313955131114419e+01,3.260401321190580859e+01,1.601248916810278615e+02,2.180848580487407418e+01,0.000000000000000000e+00
8.694414019715224207e-01,1.005649550871839271e+00,3.969000000000000000e+03,2.642382957909863705e+01,4.634937035741126010e+01,2.951909088590099941e+02,1.155883219186863187e+01,0.000000000000000000e+00
6.372519988155167514e-01,7.211282093083806188e+00,2.152000000000000000e+03,2.252463109517049489e+01,3.175900028197242619e+01,1.737817459305202306e+02,8.070110704195322171e+00,0.000000000000000000e+00
3.798537774167343728e-01,1.656076050536616506e+01,4.676000000000000000e+03,2.962789806839745665e+01,4.298915284912358459e+01,3.027350647362942482e+02,7.131145778986734740e+00,0.000000000000000000e+00
8.692040349241332287e-01,5.889276664772741476e+00,1.025400000000000000e+04,3.997927127203752917e+01,7.326045074286939496e+01,4.339898987322333141e+02,3.201516203200657174e+01,0.000000000000000000e+00
6.591966173361522019e-01,4.164521050943355895e+00,6.236000000000000000e+03,3.496815180709178605e+01,5.503105128493177745e+01,3.818832970144351293e+02,1.958138694636180333e+01,0.000000000000000000e+00
